job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings,weighted_score,skill_level,hiring_score,job_readiness_level
9173,Business Analyst,Medium,Finance,UK,Hybrid,Entry,9,PhD,1,1,0,0,0,46170,Jan,2020,Medium,3,3.5,Low,35,Beginner
9174,Data Scientist,Enterprise,Education,Germany,Remote,Senior,12,Bachelor,0,0,1,1,0,132158,Jul,2022,High,4,6,Medium,45,Beginner
9175,Data Analyst,MNC,E-commerce,Singapore,Hybrid,Mid,13,Master,1,0,0,0,0,97723,Jan,2020,Medium,2,2,Low,20,Not Ready
9176,Data Engineer,MNC,Finance,Canada,Remote,Senior,9,Bachelor,0,1,1,0,1,145818,Jul,2023,Medium,5,6.5,Medium,40,Beginner
9177,AI Engineer,MNC,Education,UK,Remote,Entry,5,Master,0,0,0,0,1,115291,May,2023,Low,3,2,Low,0,Not Ready
9178,Machine Learning Engineer,MNC,Healthcare,Singapore,Hybrid,Senior,5,Master,0,1,0,1,1,181470,Sep,2021,Low,5,6.5,Medium,40,Beginner
9179,Data Engineer,Enterprise,E-commerce,Canada,Remote,Entry,6,Master,0,1,0,1,1,75597,Sep,2026,Low,4,6.5,Medium,40,Beginner
9180,Data Analyst,Medium,Technology,USA,Onsite,Senior,0,Master,1,1,0,1,0,114619,Dec,2021,Low,1,6.5,Medium,60,Moderate
9181,Business Analyst,MNC,Finance,Germany,Remote,Mid,8,Master,1,1,0,0,1,107946,Feb,2022,High,8,5.5,Medium,50,Moderate
9182,Data Engineer,Medium,Finance,Australia,Hybrid,Entry,9,Master,1,0,0,1,0,60399,May,2022,Medium,4,5,Medium,45,Beginner
9183,Data Scientist,Medium,Finance,USA,Remote,Mid,0,PhD,1,1,0,1,1,98363,Apr,2022,High,8,8.5,High,75,Highly Ready
9184,Data Analyst,Medium,Technology,Singapore,Onsite,Mid,3,PhD,1,0,1,1,0,109011,Nov,2022,High,8,8,High,80,Highly Ready
9185,Data Analyst,Startup,E-commerce,Canada,Onsite,Entry,11,PhD,1,1,0,0,1,55275,Jul,2023,Medium,2,5.5,Medium,50,Moderate
9186,Machine Learning Engineer,MNC,Finance,Australia,Onsite,Entry,14,PhD,0,0,1,0,1,133924,Sep,2022,High,9,5,Medium,25,Not Ready
9187,Data Engineer,Enterprise,Education,India,Remote,Mid,4,PhD,1,0,0,1,0,93583,Sep,2026,Low,2,5,Medium,45,Beginner
9188,Data Analyst,Medium,Finance,India,Onsite,Mid,14,Bachelor,0,0,1,0,1,99680,Jun,2026,Medium,1,5,Medium,25,Not Ready
9189,Business Analyst,MNC,E-commerce,Australia,Onsite,Entry,5,Master,0,1,1,1,1,105724,Jun,2025,High,3,9.5,High,75,Highly Ready
9190,Data Engineer,Medium,Retail,Canada,Remote,Senior,4,PhD,0,1,1,1,0,130639,Dec,2024,High,8,7.5,High,60,Moderate
9191,Data Engineer,Medium,Technology,Australia,Remote,Mid,4,Master,1,1,0,1,1,102740,Aug,2023,Low,5,8.5,High,75,Highly Ready
9192,Business Analyst,Enterprise,E-commerce,UK,Onsite,Entry,10,PhD,1,1,0,0,0,46165,Oct,2023,Medium,5,3.5,Low,35,Beginner
9193,AI Engineer,Enterprise,Technology,India,Hybrid,Senior,11,Bachelor,1,0,0,1,0,155922,Aug,2022,Medium,2,5,Medium,45,Beginner
9194,Data Analyst,Startup,Technology,India,Onsite,Mid,1,Bachelor,1,1,0,1,0,91241,Nov,2025,Low,4,6.5,Medium,60,Moderate
9195,Data Analyst,Medium,Retail,India,Remote,Mid,2,Master,0,1,1,0,0,91032,Mar,2022,Low,6,4.5,Low,25,Not Ready
9196,Business Analyst,Medium,Education,Germany,Remote,Entry,9,Master,1,0,0,1,1,73394,May,2024,Medium,1,7,Medium,60,Moderate
9197,Data Analyst,Enterprise,E-commerce,USA,Remote,Senior,4,PhD,1,0,0,0,1,111008,Dec,2020,Low,4,4,Low,35,Beginner
9198,Data Scientist,MNC,Education,Australia,Onsite,Senior,12,Bachelor,1,1,1,0,0,138470,Feb,2025,Medium,4,6.5,Medium,60,Moderate
9199,Data Analyst,MNC,Finance,Canada,Onsite,Mid,2,Bachelor,1,0,1,1,1,137752,Jun,2026,High,4,10,High,95,Highly Ready
9200,Data Engineer,Startup,Healthcare,Germany,Onsite,Senior,3,PhD,1,1,0,1,0,119834,May,2021,Low,4,6.5,Medium,60,Moderate
9201,AI Engineer,Startup,Technology,UK,Remote,Mid,11,PhD,1,0,0,1,1,135448,Jun,2024,Medium,5,7,Medium,60,Moderate
9202,Data Engineer,Medium,Education,Singapore,Remote,Entry,2,Master,0,1,0,1,1,70028,Jul,2022,High,7,6.5,Medium,40,Beginner
9203,Machine Learning Engineer,Medium,Healthcare,Canada,Hybrid,Mid,5,PhD,0,1,1,0,1,142598,Aug,2021,Low,6,6.5,Medium,40,Beginner
9204,Machine Learning Engineer,MNC,Healthcare,Singapore,Remote,Entry,8,Master,1,0,0,0,1,120167,Mar,2022,Medium,4,4,Low,35,Beginner
9205,Data Engineer,Medium,Healthcare,UK,Onsite,Senior,9,Bachelor,0,0,0,0,1,111239,May,2022,Medium,3,2,Low,0,Not Ready
9206,Business Analyst,Medium,Education,USA,Hybrid,Mid,8,Bachelor,0,1,1,0,0,94445,May,2023,Medium,2,4.5,Low,25,Not Ready
9207,Business Analyst,MNC,Education,Australia,Onsite,Entry,2,PhD,0,1,0,0,1,76793,Dec,2024,High,7,3.5,Low,15,Not Ready
9208,Data Engineer,MNC,E-commerce,Canada,Remote,Mid,8,Bachelor,0,1,1,0,0,114219,Nov,2026,High,9,4.5,Low,25,Not Ready
9209,AI Engineer,Enterprise,Healthcare,Germany,Remote,Mid,6,Master,0,1,0,0,1,124472,Jun,2023,High,8,3.5,Low,15,Not Ready
9210,Data Engineer,Enterprise,Education,UK,Hybrid,Senior,6,Bachelor,1,1,1,1,0,131634,Mar,2021,High,4,9.5,High,95,Highly Ready
9211,Data Scientist,MNC,E-commerce,Canada,Hybrid,Senior,14,Master,1,1,0,0,0,123000,Sep,2021,Medium,5,3.5,Low,35,Beginner
9212,Data Scientist,MNC,Retail,USA,Remote,Senior,1,Bachelor,1,0,0,0,1,126151,Sep,2024,Low,5,4,Low,35,Beginner
9213,Data Analyst,Medium,E-commerce,Singapore,Hybrid,Senior,13,PhD,1,1,0,0,0,101374,May,2020,Medium,2,3.5,Low,35,Beginner
9214,Data Scientist,MNC,Education,Australia,Remote,Entry,8,Bachelor,0,0,1,0,0,81169,Dec,2023,High,9,3,Low,10,Not Ready
9215,Data Analyst,MNC,E-commerce,Australia,Remote,Senior,11,Master,1,1,1,0,0,132321,Dec,2023,Medium,5,6.5,Medium,60,Moderate
9216,AI Engineer,MNC,Retail,Canada,Onsite,Mid,3,PhD,1,1,0,0,0,130452,Nov,2024,Low,5,3.5,Low,35,Beginner
9217,Data Engineer,Enterprise,Finance,Canada,Onsite,Mid,11,PhD,0,0,1,0,1,95863,Nov,2022,High,7,5,Medium,25,Not Ready
9218,Data Scientist,MNC,E-commerce,Singapore,Hybrid,Senior,3,Bachelor,0,0,0,1,1,146071,Apr,2024,High,7,5,Medium,25,Not Ready
9219,Business Analyst,Startup,Education,Germany,Onsite,Mid,6,Bachelor,1,0,1,0,1,102183,Oct,2022,Low,3,7,Medium,60,Moderate
9220,Data Scientist,Enterprise,Retail,UK,Hybrid,Entry,2,Master,0,1,1,0,1,78443,Aug,2025,Low,4,6.5,Medium,40,Beginner
9221,Data Analyst,Startup,Retail,Australia,Onsite,Entry,5,Master,1,1,1,0,1,78861,Nov,2025,High,8,8.5,High,75,Highly Ready
9222,Data Engineer,Enterprise,E-commerce,Australia,Remote,Senior,14,Bachelor,1,1,0,0,1,105620,May,2024,Medium,5,5.5,Medium,50,Moderate
9223,Data Scientist,Enterprise,Technology,USA,Hybrid,Mid,4,Bachelor,1,0,1,1,1,118880,Feb,2026,High,3,10,High,95,Highly Ready
9224,AI Engineer,Medium,Healthcare,Germany,Hybrid,Entry,0,Master,1,1,1,0,1,117996,Aug,2024,Low,1,8.5,High,75,Highly Ready
9225,Data Analyst,Medium,E-commerce,Germany,Onsite,Mid,0,Master,1,1,0,0,0,72222,May,2025,Low,5,3.5,Low,35,Beginner
9226,Machine Learning Engineer,Medium,Education,Singapore,Onsite,Senior,4,PhD,0,1,1,1,1,175342,Jan,2022,High,9,9.5,High,75,Highly Ready
9227,Data Analyst,Enterprise,Education,Germany,Remote,Senior,5,Master,1,0,1,1,0,132022,Oct,2026,High,9,8,High,80,Highly Ready
9228,Data Analyst,Enterprise,Healthcare,Australia,Hybrid,Entry,8,PhD,0,1,0,0,1,57375,Sep,2020,Medium,2,3.5,Low,15,Not Ready
9229,AI Engineer,MNC,Technology,Canada,Remote,Mid,9,Master,0,0,0,1,0,148925,Jul,2026,Medium,1,3,Low,10,Not Ready
9230,Business Analyst,MNC,Education,Australia,Hybrid,Senior,0,Bachelor,1,1,1,0,1,146138,Jan,2022,High,9,8.5,High,75,Highly Ready
9231,Business Analyst,MNC,E-commerce,Australia,Onsite,Mid,14,PhD,1,0,1,0,0,110799,Jan,2020,Medium,3,5,Medium,45,Beginner
9232,Data Analyst,Medium,Healthcare,Singapore,Onsite,Entry,9,Master,1,0,1,0,0,61841,Nov,2022,Medium,6,5,Medium,45,Beginner
9233,Data Analyst,Startup,Technology,India,Remote,Senior,1,Master,0,1,1,0,0,112696,Nov,2026,Low,3,4.5,Low,25,Not Ready
9234,Business Analyst,Enterprise,Healthcare,Canada,Onsite,Senior,12,PhD,0,1,1,0,1,124969,Feb,2022,High,9,6.5,Medium,40,Beginner
9235,Data Scientist,MNC,Technology,India,Hybrid,Mid,14,Master,0,1,0,0,0,95013,Jun,2023,Medium,3,1.5,Low,0,Not Ready
9236,Data Analyst,Enterprise,E-commerce,Germany,Remote,Entry,6,PhD,0,1,0,0,1,60113,Jan,2021,High,9,3.5,Low,15,Not Ready
9237,Data Engineer,Enterprise,Retail,India,Hybrid,Senior,13,PhD,1,0,0,0,0,98681,May,2020,High,8,2,Low,20,Not Ready
9238,Data Analyst,Enterprise,E-commerce,USA,Onsite,Entry,10,PhD,1,0,0,1,1,78701,Sep,2025,Medium,6,7,Medium,60,Moderate
9239,Data Analyst,Enterprise,Education,USA,Remote,Senior,14,PhD,0,0,0,0,1,111200,Oct,2025,High,8,2,Low,0,Not Ready
9240,AI Engineer,MNC,E-commerce,Germany,Remote,Entry,4,Bachelor,1,1,1,1,0,140743,Dec,2021,High,8,9.5,High,95,Highly Ready
9241,Machine Learning Engineer,Enterprise,Retail,Canada,Onsite,Entry,13,Master,1,1,0,1,1,119674,Sep,2026,Medium,1,8.5,High,75,Highly Ready
9242,Data Analyst,Medium,E-commerce,Germany,Onsite,Entry,14,PhD,0,0,0,0,0,53515,Jul,2021,Medium,5,0,Low,-15,Not Ready
9243,AI Engineer,Startup,Healthcare,India,Onsite,Senior,6,PhD,0,1,0,0,0,140292,Apr,2020,High,7,1.5,Low,0,Not Ready
9244,Data Analyst,Medium,Healthcare,India,Hybrid,Entry,12,PhD,1,0,0,1,1,76405,Jun,2025,Medium,1,7,Medium,60,Moderate
9245,Data Scientist,Startup,Retail,Germany,Remote,Entry,11,Master,1,0,0,1,0,64494,Jun,2021,Medium,1,5,Medium,45,Beginner
9246,Data Analyst,Startup,Retail,Canada,Remote,Senior,9,Master,0,0,0,1,0,119815,Aug,2022,Medium,5,3,Low,10,Not Ready
9247,Business Analyst,MNC,Healthcare,UK,Onsite,Senior,11,Master,0,1,0,1,0,135990,Mar,2022,High,7,4.5,Low,25,Not Ready
9248,Business Analyst,Medium,E-commerce,India,Onsite,Mid,14,Master,0,0,1,0,0,87823,May,2023,Medium,6,3,Low,10,Not Ready
9249,Machine Learning Engineer,Startup,Education,UK,Remote,Senior,9,Master,0,0,1,1,1,175212,Jan,2023,High,7,8,High,60,Moderate
9250,Business Analyst,Startup,E-commerce,USA,Remote,Senior,11,Bachelor,1,1,1,0,1,125199,Jan,2025,Medium,3,8.5,High,75,Highly Ready
9251,AI Engineer,Medium,Healthcare,Singapore,Onsite,Senior,14,Master,0,0,1,1,0,172520,Jun,2020,High,7,6,Medium,45,Beginner
9252,Data Engineer,Startup,Technology,India,Onsite,Senior,5,Master,1,1,1,0,1,128678,Nov,2024,Low,2,8.5,High,75,Highly Ready
9253,AI Engineer,Enterprise,Technology,Germany,Hybrid,Senior,13,Bachelor,1,0,1,0,1,164816,Sep,2022,Medium,2,7,Medium,60,Moderate
9254,Data Scientist,Enterprise,Education,UK,Onsite,Senior,0,Master,0,1,0,1,0,118158,Aug,2021,High,7,4.5,Low,25,Not Ready
9255,Machine Learning Engineer,Startup,Technology,India,Remote,Senior,11,Bachelor,0,0,0,1,0,152343,Sep,2026,Medium,5,3,Low,10,Not Ready
9256,Business Analyst,Medium,Education,Canada,Onsite,Entry,6,PhD,0,0,1,0,0,62955,May,2022,Low,2,3,Low,10,Not Ready
9257,Machine Learning Engineer,MNC,Healthcare,UK,Hybrid,Entry,5,PhD,1,0,1,1,1,148757,Aug,2025,High,5,10,High,95,Highly Ready
9258,AI Engineer,Startup,Finance,Canada,Hybrid,Senior,3,Bachelor,1,1,1,0,1,162311,Dec,2023,Low,2,8.5,High,75,Highly Ready
9259,Data Engineer,Medium,Finance,India,Onsite,Entry,0,PhD,0,0,0,1,1,70691,Feb,2020,Low,3,5,Medium,25,Not Ready
9260,AI Engineer,MNC,Technology,Singapore,Onsite,Mid,4,Bachelor,1,1,0,0,1,144278,Oct,2022,Low,4,5.5,Medium,50,Moderate
9261,Data Scientist,Enterprise,Education,Germany,Hybrid,Entry,2,Master,1,1,0,0,0,48136,Dec,2025,High,8,3.5,Low,35,Beginner
9262,AI Engineer,Startup,E-commerce,Australia,Onsite,Senior,13,Bachelor,0,0,0,1,1,165012,Jan,2026,Medium,6,5,Medium,25,Not Ready
9263,Data Analyst,MNC,Retail,Australia,Remote,Entry,1,Master,0,1,0,1,1,92701,Sep,2023,Low,5,6.5,Medium,40,Beginner
9264,Machine Learning Engineer,Enterprise,Finance,UK,Hybrid,Mid,8,Master,0,0,0,1,0,125121,Sep,2020,Medium,4,3,Low,10,Not Ready
9265,Data Scientist,Startup,Retail,Germany,Hybrid,Mid,14,Master,0,0,1,0,0,90766,Mar,2021,Medium,1,3,Low,10,Not Ready
9266,Machine Learning Engineer,Medium,Retail,USA,Remote,Entry,5,PhD,0,1,1,0,1,119128,Sep,2025,High,7,6.5,Medium,40,Beginner
9267,Data Scientist,MNC,Retail,Australia,Hybrid,Senior,14,PhD,0,0,0,0,0,122481,Jul,2022,Medium,1,0,Low,-15,Not Ready
9268,Machine Learning Engineer,Startup,Retail,Australia,Hybrid,Senior,11,Master,1,0,1,1,0,166494,Apr,2021,High,2,8,High,80,Highly Ready
9269,Data Analyst,Startup,Retail,USA,Hybrid,Mid,14,PhD,1,1,0,1,1,98551,Jan,2021,Medium,4,8.5,High,75,Highly Ready
9270,Machine Learning Engineer,Startup,Education,India,Hybrid,Senior,11,Bachelor,0,0,1,1,1,177075,Dec,2025,High,6,8,High,60,Moderate
9271,Machine Learning Engineer,Enterprise,Healthcare,Canada,Remote,Entry,10,Bachelor,1,1,0,0,0,91671,Dec,2023,High,9,3.5,Low,35,Beginner
9272,Data Engineer,Startup,Retail,UK,Hybrid,Senior,12,Master,1,0,0,0,1,108591,Nov,2022,Medium,5,4,Low,35,Beginner
9273,Data Scientist,Enterprise,Technology,Germany,Hybrid,Entry,6,PhD,0,1,1,1,0,77431,Jul,2024,High,3,7.5,High,60,Moderate
9274,Data Analyst,Enterprise,E-commerce,USA,Onsite,Senior,1,Bachelor,1,1,1,0,1,122657,Mar,2024,Low,3,8.5,High,75,Highly Ready
9275,Machine Learning Engineer,MNC,Healthcare,Singapore,Onsite,Entry,8,PhD,0,1,0,1,1,131889,Apr,2022,Medium,4,6.5,Medium,40,Beginner
9276,Data Scientist,Startup,Retail,Singapore,Onsite,Mid,9,Master,1,0,1,1,1,112771,Mar,2026,High,8,10,High,95,Highly Ready
9277,Data Analyst,Medium,Healthcare,Singapore,Onsite,Mid,6,Bachelor,1,0,1,1,1,117810,Dec,2023,High,5,10,High,95,Highly Ready
9278,AI Engineer,Startup,Finance,Germany,Onsite,Entry,6,Bachelor,1,1,1,0,1,110394,Nov,2020,Low,2,8.5,High,75,Highly Ready
9279,Data Scientist,Enterprise,E-commerce,USA,Onsite,Mid,5,Master,0,1,1,0,1,95956,Jun,2020,High,8,6.5,Medium,40,Beginner
9280,Data Engineer,Medium,E-commerce,Australia,Remote,Entry,1,PhD,0,1,0,1,1,70144,Sep,2021,High,8,6.5,Medium,40,Beginner
9281,AI Engineer,MNC,Education,UK,Hybrid,Entry,14,PhD,0,1,1,0,0,127358,Apr,2025,High,8,4.5,Low,25,Not Ready
9282,Data Engineer,Startup,E-commerce,Germany,Remote,Mid,10,PhD,0,0,0,0,1,86036,Nov,2025,Medium,1,2,Low,0,Not Ready
9283,AI Engineer,Medium,Healthcare,Canada,Onsite,Senior,3,Master,0,1,0,0,1,147338,Aug,2020,Low,2,3.5,Low,15,Not Ready
9284,Data Scientist,Enterprise,Technology,USA,Remote,Senior,9,Master,1,0,0,0,1,112385,Sep,2024,Medium,2,4,Low,35,Beginner
9285,Data Engineer,Enterprise,Finance,Canada,Onsite,Entry,2,Bachelor,1,0,0,0,0,53942,Oct,2026,High,7,2,Low,20,Not Ready
9286,Data Analyst,Medium,Education,Singapore,Remote,Mid,12,PhD,1,0,1,0,0,93580,May,2022,Medium,6,5,Medium,45,Beginner
9287,Business Analyst,Medium,Finance,Singapore,Remote,Senior,11,Bachelor,0,0,1,1,1,142855,May,2026,High,9,8,High,60,Moderate
9288,Data Analyst,Startup,Education,Singapore,Onsite,Senior,7,Bachelor,1,0,1,1,1,140456,May,2025,High,6,10,High,95,Highly Ready
9289,AI Engineer,MNC,Education,Germany,Remote,Mid,10,Master,1,0,0,0,0,132513,Oct,2026,Medium,4,2,Low,20,Not Ready
9290,Machine Learning Engineer,Startup,Technology,UK,Onsite,Entry,6,Bachelor,0,0,1,0,1,113095,Apr,2021,Low,5,5,Medium,25,Not Ready
9291,Data Scientist,Startup,Education,Canada,Remote,Senior,7,PhD,1,0,1,1,0,129061,Oct,2020,High,1,8,High,80,Highly Ready
9292,Business Analyst,Medium,Retail,Singapore,Onsite,Senior,11,Bachelor,0,1,0,0,1,109002,Jul,2020,Medium,6,3.5,Low,15,Not Ready
9293,Data Scientist,Medium,Retail,Singapore,Hybrid,Mid,0,Bachelor,1,1,0,0,0,79658,Jun,2024,High,7,3.5,Low,35,Beginner
9294,AI Engineer,Enterprise,Retail,Canada,Remote,Entry,1,PhD,0,1,1,0,1,116592,Jun,2023,High,8,6.5,Medium,40,Beginner
9295,AI Engineer,MNC,Retail,Australia,Hybrid,Senior,7,Master,0,1,0,0,0,158588,Jan,2025,Low,1,1.5,Low,0,Not Ready
9296,Data Engineer,Startup,Technology,Singapore,Onsite,Mid,1,PhD,1,0,1,1,0,102493,Nov,2021,High,1,8,High,80,Highly Ready
9297,Business Analyst,Medium,Healthcare,Germany,Remote,Senior,5,Master,1,0,0,1,1,121097,Oct,2024,High,9,7,Medium,60,Moderate
9298,AI Engineer,Medium,Retail,Germany,Remote,Mid,11,PhD,0,1,0,0,1,124829,Jul,2021,Medium,5,3.5,Low,15,Not Ready
9299,Business Analyst,Medium,Retail,India,Remote,Mid,9,Master,1,0,1,0,1,103540,Mar,2023,Medium,3,7,Medium,60,Moderate
9300,Data Analyst,Enterprise,E-commerce,Germany,Remote,Senior,2,Bachelor,1,1,0,0,0,97081,Sep,2022,High,7,3.5,Low,35,Beginner
9301,Business Analyst,MNC,Finance,USA,Hybrid,Entry,0,Bachelor,1,0,0,1,1,90769,Jan,2022,Low,6,7,Medium,60,Moderate
9302,Machine Learning Engineer,Startup,Healthcare,UK,Hybrid,Senior,0,Master,0,1,0,1,1,162124,Mar,2024,Low,4,6.5,Medium,40,Beginner
9303,Machine Learning Engineer,Medium,Education,Germany,Onsite,Mid,5,Bachelor,1,1,1,0,1,138971,Aug,2023,Low,6,8.5,High,75,Highly Ready
9304,AI Engineer,MNC,Finance,UK,Remote,Entry,2,PhD,1,1,0,1,1,137629,Oct,2021,Low,2,8.5,High,75,Highly Ready
9305,Data Scientist,MNC,Finance,Germany,Onsite,Entry,5,PhD,1,0,0,0,0,71921,Jun,2025,High,9,2,Low,20,Not Ready
9306,Data Scientist,MNC,Technology,Singapore,Hybrid,Entry,14,PhD,0,0,1,0,0,89133,Jul,2021,Medium,1,3,Low,10,Not Ready
9307,Data Analyst,Enterprise,Technology,Singapore,Hybrid,Senior,5,Master,1,1,0,1,1,123556,Apr,2020,Low,3,8.5,High,75,Highly Ready
9308,Data Engineer,Startup,Technology,USA,Remote,Entry,5,PhD,1,1,1,0,0,61691,Oct,2022,Low,6,6.5,Medium,60,Moderate
9309,Business Analyst,MNC,E-commerce,Singapore,Onsite,Entry,10,Bachelor,0,0,1,0,1,96567,Jun,2021,High,8,5,Medium,25,Not Ready
9310,AI Engineer,Medium,Retail,Canada,Onsite,Senior,2,Master,0,1,0,0,0,143388,May,2023,High,7,1.5,Low,0,Not Ready
9311,Data Engineer,Startup,Technology,Singapore,Onsite,Entry,4,Master,1,0,0,0,1,55329,Nov,2022,Low,5,4,Low,35,Beginner
9312,Data Scientist,Medium,Retail,USA,Remote,Mid,6,Bachelor,0,0,1,1,0,103677,Jun,2026,High,3,6,Medium,45,Beginner
9313,AI Engineer,Medium,E-commerce,Canada,Hybrid,Entry,9,Bachelor,1,0,0,0,1,97415,Apr,2024,Medium,2,4,Low,35,Beginner
9314,AI Engineer,MNC,Education,Canada,Onsite,Entry,11,Master,1,1,0,1,0,123953,Sep,2020,Medium,1,6.5,Medium,60,Moderate
9315,Data Scientist,Enterprise,E-commerce,Canada,Remote,Mid,8,PhD,0,1,0,1,1,99440,May,2023,Medium,1,6.5,Medium,40,Beginner
9316,Data Scientist,Enterprise,Healthcare,Australia,Hybrid,Senior,1,PhD,1,1,0,1,1,120202,May,2025,High,7,8.5,High,75,Highly Ready
9317,Data Engineer,Enterprise,Healthcare,Germany,Remote,Mid,0,PhD,0,0,1,0,0,92998,Oct,2021,Low,2,3,Low,10,Not Ready
9318,Machine Learning Engineer,Enterprise,Technology,India,Remote,Entry,14,PhD,1,1,1,1,1,133851,Jun,2023,High,7,11.5,High,120,Highly Ready
9319,AI Engineer,Startup,Retail,India,Hybrid,Entry,12,PhD,0,0,0,1,0,106877,May,2026,High,8,3,Low,10,Not Ready
9320,Business Analyst,Startup,Technology,India,Onsite,Mid,5,Master,0,0,0,0,1,80877,Jan,2020,Low,3,2,Low,0,Not Ready
9321,Data Analyst,Startup,Retail,Canada,Remote,Senior,1,PhD,0,1,1,1,0,132377,Jan,2024,High,2,7.5,High,60,Moderate
9322,Business Analyst,Medium,Education,Canada,Remote,Senior,9,PhD,0,1,0,1,1,121111,Jan,2022,Medium,2,6.5,Medium,40,Beginner
9323,Data Scientist,Enterprise,Finance,Germany,Onsite,Entry,5,Master,1,1,0,0,1,56341,Dec,2022,High,8,5.5,Medium,50,Moderate
9324,Data Analyst,Medium,Retail,Germany,Remote,Mid,1,Bachelor,0,1,0,1,1,102395,Oct,2022,Low,5,6.5,Medium,40,Beginner
9325,AI Engineer,Enterprise,E-commerce,Germany,Onsite,Senior,11,Master,0,1,1,0,0,158618,Apr,2024,Medium,3,4.5,Low,25,Not Ready
9326,AI Engineer,Startup,Education,USA,Hybrid,Entry,3,PhD,0,0,1,0,1,116168,Sep,2020,Low,2,5,Medium,25,Not Ready
9327,Business Analyst,Startup,Retail,Australia,Remote,Senior,4,PhD,1,1,0,1,0,119651,Mar,2025,Low,3,6.5,Medium,60,Moderate
9328,Machine Learning Engineer,MNC,Finance,Australia,Remote,Senior,7,Bachelor,0,0,1,1,0,187110,Feb,2021,High,3,6,Medium,45,Beginner
9329,Data Analyst,Enterprise,Finance,Australia,Remote,Senior,9,Master,0,0,0,1,0,116316,Jan,2025,Medium,2,3,Low,10,Not Ready
9330,Machine Learning Engineer,Enterprise,Technology,USA,Onsite,Mid,4,PhD,1,0,0,0,1,123878,Jun,2020,Low,2,4,Low,35,Beginner
9331,Data Scientist,Enterprise,Finance,India,Onsite,Senior,9,Master,0,1,0,1,1,124664,Aug,2023,Medium,3,6.5,Medium,40,Beginner
9332,AI Engineer,Medium,Retail,Canada,Remote,Senior,0,PhD,1,0,0,1,1,163776,Feb,2026,Low,4,7,Medium,60,Moderate
9333,Data Engineer,Medium,Retail,USA,Remote,Mid,13,Master,1,1,1,1,0,100368,Mar,2020,High,8,9.5,High,95,Highly Ready
9334,Data Analyst,MNC,Education,Australia,Hybrid,Mid,12,Master,0,1,0,1,1,120146,Dec,2021,High,9,6.5,Medium,40,Beginner
9335,Machine Learning Engineer,Startup,Finance,Australia,Remote,Mid,6,PhD,1,1,0,1,1,139842,Nov,2025,Low,1,8.5,High,75,Highly Ready
9336,Data Engineer,Medium,Retail,India,Remote,Senior,10,Bachelor,0,1,0,0,1,112575,May,2022,Medium,1,3.5,Low,15,Not Ready
9337,Data Analyst,Enterprise,Education,UK,Onsite,Mid,11,Bachelor,1,1,0,1,0,88776,Jan,2021,Medium,2,6.5,Medium,60,Moderate
9338,Business Analyst,Medium,Technology,USA,Onsite,Senior,5,Bachelor,1,0,0,0,0,95106,Jun,2025,Low,2,2,Low,20,Not Ready
9339,Data Engineer,Startup,Education,Australia,Onsite,Senior,12,Master,0,0,1,1,1,135590,Dec,2026,High,8,8,High,60,Moderate
9340,Machine Learning Engineer,Medium,Finance,UK,Onsite,Mid,14,PhD,1,1,1,1,1,157508,Jun,2025,High,5,11.5,High,120,Highly Ready
9341,Data Scientist,Startup,Healthcare,Australia,Hybrid,Entry,4,Master,0,1,1,0,1,70493,Dec,2020,Low,4,6.5,Medium,40,Beginner
9342,Machine Learning Engineer,Startup,Retail,USA,Onsite,Entry,11,Bachelor,0,1,1,0,0,105325,Nov,2026,Medium,5,4.5,Low,25,Not Ready
9343,Data Engineer,MNC,Healthcare,Germany,Remote,Entry,7,PhD,1,0,0,0,1,77688,Mar,2023,Low,5,4,Low,35,Beginner
9344,Data Engineer,MNC,Healthcare,Singapore,Hybrid,Senior,0,Master,1,1,1,1,1,158316,Jun,2021,High,9,11.5,High,120,Highly Ready
9345,Data Analyst,MNC,E-commerce,Germany,Hybrid,Senior,13,PhD,0,0,0,1,1,142222,Apr,2022,Medium,5,5,Medium,25,Not Ready
9346,Data Scientist,Medium,Technology,Germany,Hybrid,Mid,0,Master,0,1,1,0,0,88079,Apr,2023,Low,6,4.5,Low,25,Not Ready
9347,AI Engineer,Medium,Technology,Australia,Remote,Senior,13,Master,0,0,1,1,1,184668,Nov,2023,High,9,8,High,60,Moderate
9348,AI Engineer,MNC,Finance,USA,Hybrid,Mid,4,Bachelor,0,1,0,1,0,149720,Apr,2022,Low,5,4.5,Low,25,Not Ready
9349,Data Engineer,Enterprise,Healthcare,Singapore,Hybrid,Entry,1,Bachelor,0,1,0,1,1,73979,Sep,2025,Low,5,6.5,Medium,40,Beginner
9350,AI Engineer,MNC,Finance,India,Remote,Entry,2,PhD,1,0,1,1,1,146964,Jul,2021,High,5,10,High,95,Highly Ready
9351,Machine Learning Engineer,Enterprise,Healthcare,Canada,Onsite,Entry,10,Bachelor,0,0,1,0,1,112368,Sep,2025,High,9,5,Medium,25,Not Ready
9352,Data Analyst,Medium,Technology,UK,Onsite,Mid,13,PhD,1,0,0,0,1,82647,May,2022,Medium,2,4,Low,35,Beginner
